Query,Language,Intent,Terminal,                                                                                                                                             Response
میں رہنمائی نقشہ تک کیسے پہنچ سکتا ہوں؟,Urdu,Facilities,Arrival,آپ رہنمائی نقشہ کو آمد ٹرمینل میں گیٹ 10 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
مجھے لفٹ ایریا کہاں ملے گا؟,Urdu,Facilities,Arrival,آپ لفٹ ایریا کو آمد ٹرمینل میں گیٹ 1 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
کیا آپ بتا سکتے ہیں کسٹمر کیئر کاونٹر کہاں ہے؟,Urdu,Facilities,Arrival,آپ کسٹمر کیئر کاونٹر کو آمد ٹرمینل میں گیٹ 6 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، سیکورٹی ہیلپ ڈیسک کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ سیکورٹی ہیلپ ڈیسک کو آمد ٹرمینل میں گیٹ 9 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
میں پورٹر زون تک کیسے پہنچ سکتا ہوں؟,Urdu,Facilities,Arrival,آپ پورٹر زون کو آمد ٹرمینل میں گیٹ 1 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
میں بیگیج ریپنگ علاقہ تک کیسے پہنچ سکتا ہوں؟,Urdu,Facilities,Arrival,آپ بیگیج ریپنگ علاقہ کو آمد ٹرمینل میں گیٹ 4 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، فارمیسی کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ فارمیسی کو آمد ٹرمینل میں گیٹ 2 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، وینڈنگ زون کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ وینڈنگ زون کو آمد ٹرمینل میں گیٹ 1 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، ریفریشمنٹ ایریا کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ ریفریشمنٹ ایریا کو آمد ٹرمینل میں گیٹ 6 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
میں سنیکس اسٹال تک کیسے پہنچ سکتا ہوں؟,Urdu,Facilities,Arrival,آپ سنیکس اسٹال کو آمد ٹرمینل میں گیٹ 4 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
مجھے پارکنگ انکوائری کہاں ملے گا؟,Urdu,Facilities,Arrival,آپ پارکنگ انکوائری کو آمد ٹرمینل میں گیٹ 5 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
مجھے وائی فائی ہیلپ ڈیسک کہاں ملے گا؟,Urdu,Facilities,Arrival,آپ وائی فائی ہیلپ ڈیسک کو آمد ٹرمینل میں گیٹ 9 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
میں شکایات کاونٹر تک کیسے پہنچ سکتا ہوں؟,Urdu,Facilities,Arrival,آپ شکایات کاونٹر کو آمد ٹرمینل میں گیٹ 1 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، وی آئی پی لاؤنج کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ وی آئی پی لاؤنج کو آمد ٹرمینل میں گیٹ 8 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
کیا آپ بتا سکتے ہیں بزنس لاؤنج کہاں ہے؟,Urdu,Facilities,Arrival,آپ بزنس لاؤنج کو آمد ٹرمینل میں گیٹ 10 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، ٹیکسی بکنگ کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ ٹیکسی بکنگ کو آمد ٹرمینل میں گیٹ 5 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
مجھے میٹرو کنکشن کہاں ملے گا؟,Urdu,Facilities,Arrival,آپ میٹرو کنکشن کو آمد ٹرمینل میں گیٹ 2 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
کیا آپ بتا سکتے ہیں فوڈ کارنر کہاں ہے؟,Urdu,Facilities,Arrival,آپ فوڈ کارنر کو آمد ٹرمینل میں گیٹ 7 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
مجھے چائلڈ کیئر روم کہاں ملے گا؟,Urdu,Facilities,Arrival,آپ چائلڈ کیئر روم کو آمد ٹرمینل میں گیٹ 5 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
مجھے گفٹ شاپ کہاں ملے گا؟,Urdu,Facilities,Arrival,آپ گفٹ شاپ کو آمد ٹرمینل میں گیٹ 8 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
میں ڈیوٹی فری زون تک کیسے پہنچ سکتا ہوں؟,Urdu,Facilities,Arrival,آپ ڈیوٹی فری زون کو آمد ٹرمینل میں گیٹ 1 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
میں ہیلپ سینٹر تک کیسے پہنچ سکتا ہوں؟,Urdu,Facilities,Arrival,آپ ہیلپ سینٹر کو آمد ٹرمینل میں گیٹ 2 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، ایئرپورٹ پولیس کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ ایئرپورٹ پولیس کو آمد ٹرمینل میں گیٹ 8 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، چائے کی دکان کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ چائے کی دکان کو آمد ٹرمینل میں گیٹ 8 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، اخباری اسٹینڈ کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ اخباری اسٹینڈ کو آمد ٹرمینل میں گیٹ 8 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
کیا آپ بتا سکتے ہیں ٹریول ایجنسی کہاں ہے؟,Urdu,Facilities,Arrival,آپ ٹریول ایجنسی کو آمد ٹرمینل میں گیٹ 5 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
مجھے انتظار کی نشستیں کہاں ملے گا؟,Urdu,Facilities,Arrival,آپ انتظار کی نشستیں کو آمد ٹرمینل میں گیٹ 3 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، کار کرائے کا کاونٹر کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ کار کرائے کا کاونٹر کو آمد ٹرمینل میں گیٹ 6 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
مجھے اے ٹی ایم سروس کہاں ملے گا؟,Urdu,Facilities,Arrival,آپ اے ٹی ایم سروس کو آمد ٹرمینل میں گیٹ 3 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
مجھے بس کاونٹر کہاں ملے گا؟,Urdu,Facilities,Arrival,آپ بس کاونٹر کو آمد ٹرمینل میں گیٹ 5 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، وائی فائی لاؤنج کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ وائی فائی لاؤنج کو آمد ٹرمینل میں گیٹ 9 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
کیا آپ بتا سکتے ہیں نقشہ بوتھ کہاں ہے؟,Urdu,Facilities,Arrival,آپ نقشہ بوتھ کو آمد ٹرمینل میں گیٹ 1 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
کیا آپ بتا سکتے ہیں مسافر معلوماتی ڈیسک کہاں ہے؟,Urdu,Facilities,Arrival,آپ مسافر معلوماتی ڈیسک کو آمد ٹرمینل میں گیٹ 6 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
مجھے ٹائلٹ کہاں ملے گا؟,Urdu,Facilities,Arrival,آپ ٹائلٹ کو آمد ٹرمینل میں گیٹ 9 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، نماز کا علاقہ کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ نماز کا علاقہ کو آمد ٹرمینل میں گیٹ 3 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، کیفے کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ کیفے کو آمد ٹرمینل میں گیٹ 10 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
مجھے سم شاپ کہاں ملے گا؟,Urdu,Facilities,Arrival,آپ سم شاپ کو آمد ٹرمینل میں گیٹ 8 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
کیا آپ بتا سکتے ہیں پارکنگ ایریا کہاں ہے؟,Urdu,Facilities,Arrival,آپ پارکنگ ایریا کو آمد ٹرمینل میں گیٹ 1 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
میں ہوٹل سروس تک کیسے پہنچ سکتا ہوں؟,Urdu,Facilities,Arrival,آپ ہوٹل سروس کو آمد ٹرمینل میں گیٹ 8 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
کیا آپ بتا سکتے ہیں مدد دفتر کہاں ہے؟,Urdu,Facilities,Arrival,آپ مدد دفتر کو آمد ٹرمینل میں گیٹ 1 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
کیا آپ بتا سکتے ہیں گمشدہ اشیاء کی مدد کہاں ہے؟,Urdu,Facilities,Arrival,آپ گمشدہ اشیاء کی مدد کو آمد ٹرمینل میں گیٹ 2 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
مجھے طبی کونا کہاں ملے گا؟,Urdu,Facilities,Arrival,آپ طبی کونا کو آمد ٹرمینل میں گیٹ 5 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
مجھے ریفریشمنٹ شاپ کہاں ملے گا؟,Urdu,Facilities,Arrival,آپ ریفریشمنٹ شاپ کو آمد ٹرمینل میں گیٹ 1 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، تحفہ کاونٹر کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ تحفہ کاونٹر کو آمد ٹرمینل میں گیٹ 7 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
میں کافی کارنر تک کیسے پہنچ سکتا ہوں؟,Urdu,Facilities,Arrival,آپ کافی کارنر کو آمد ٹرمینل میں گیٹ 3 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
میں فیملی ویٹنگ روم تک کیسے پہنچ سکتا ہوں؟,Urdu,Facilities,Arrival,آپ فیملی ویٹنگ روم کو آمد ٹرمینل میں گیٹ 5 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
کیا آپ بتا سکتے ہیں صفائی کاونٹر کہاں ہے؟,Urdu,Facilities,Arrival,آپ صفائی کاونٹر کو آمد ٹرمینل میں گیٹ 5 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، پورٹر اسٹیشن کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ پورٹر اسٹیشن کو آمد ٹرمینل میں گیٹ 6 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، ہیلپ بوتھ کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ ہیلپ بوتھ کو آمد ٹرمینل میں گیٹ 4 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
میں پولیس پوسٹ تک کیسے پہنچ سکتا ہوں؟,Urdu,Facilities,Arrival,آپ پولیس پوسٹ کو آمد ٹرمینل میں گیٹ 1 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
کیا آپ بتا سکتے ہیں میٹرو گیٹ کہاں ہے؟,Urdu,Facilities,Arrival,آپ میٹرو گیٹ کو آمد ٹرمینل میں گیٹ 9 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، ٹرانسپورٹ زون کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ ٹرانسپورٹ زون کو آمد ٹرمینل میں گیٹ 10 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، پبلک فون کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ پبلک فون کو آمد ٹرمینل میں گیٹ 9 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
مجھے غیر ملکی ڈیسک کہاں ملے گا؟,Urdu,Facilities,Arrival,آپ غیر ملکی ڈیسک کو آمد ٹرمینل میں گیٹ 4 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
کیا آپ بتا سکتے ہیں گمشدہ اشیاء کاونٹر کہاں ہے؟,Urdu,Facilities,Arrival,آپ گمشدہ اشیاء کاونٹر کو آمد ٹرمینل میں گیٹ 4 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
کیا آپ بتا سکتے ہیں سہولیات کا ڈیسک کہاں ہے؟,Urdu,Facilities,Arrival,آپ سہولیات کا ڈیسک کو آمد ٹرمینل میں گیٹ 6 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
مجھے ٹکٹ مشین کہاں ملے گا؟,Urdu,Facilities,Arrival,آپ ٹکٹ مشین کو آمد ٹرمینل میں گیٹ 3 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
میں ٹرانسپورٹ انفارمیشن تک کیسے پہنچ سکتا ہوں؟,Urdu,Facilities,Arrival,آپ ٹرانسپورٹ انفارمیشن کو آمد ٹرمینل میں گیٹ 6 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
مجھے آرام گاہ کہاں ملے گا؟,Urdu,Facilities,Arrival,آپ آرام گاہ کو آمد ٹرمینل میں گیٹ 5 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
مجھے سروس ڈیسک کہاں ملے گا؟,Urdu,Facilities,Arrival,آپ سروس ڈیسک کو آمد ٹرمینل میں گیٹ 4 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
میں وزیٹر لاؤنج تک کیسے پہنچ سکتا ہوں؟,Urdu,Facilities,Arrival,آپ وزیٹر لاؤنج کو آمد ٹرمینل میں گیٹ 10 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
مجھے فیڈ بیک کاونٹر کہاں ملے گا؟,Urdu,Facilities,Arrival,آپ فیڈ بیک کاونٹر کو آمد ٹرمینل میں گیٹ 10 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
مجھے ٹیکسی بکنگ ڈیسک کہاں ملے گا؟,Urdu,Facilities,Arrival,آپ ٹیکسی بکنگ ڈیسک کو آمد ٹرمینل میں گیٹ 8 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
میں صفائی زون تک کیسے پہنچ سکتا ہوں؟,Urdu,Facilities,Arrival,آپ صفائی زون کو آمد ٹرمینل میں گیٹ 3 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
میں ٹریول ڈیسک تک کیسے پہنچ سکتا ہوں؟,Urdu,Facilities,Arrival,آپ ٹریول ڈیسک کو آمد ٹرمینل میں گیٹ 4 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
کیا آپ بتا سکتے ہیں خصوصی مدد کاونٹر کہاں ہے؟,Urdu,Facilities,Arrival,آپ خصوصی مدد کاونٹر کو آمد ٹرمینل میں گیٹ 9 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، گمشدہ اشیاء زون کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ گمشدہ اشیاء زون کو آمد ٹرمینل میں گیٹ 9 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، کئیر کاونٹر کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ کئیر کاونٹر کو آمد ٹرمینل میں گیٹ 5 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، بیگیج کارٹس کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ بیگیج کارٹس کو آمد ٹرمینل میں گیٹ 1 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
میں ویٹنگ روم تک کیسے پہنچ سکتا ہوں؟,Urdu,Facilities,Arrival,آپ ویٹنگ روم کو آمد ٹرمینل میں گیٹ 7 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، میٹرو ٹرمینل کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ میٹرو ٹرمینل کو آمد ٹرمینل میں گیٹ 5 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
میں ڈائننگ ایریا تک کیسے پہنچ سکتا ہوں؟,Urdu,Facilities,Arrival,آپ ڈائننگ ایریا کو آمد ٹرمینل میں گیٹ 2 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
میں بینک کاونٹر تک کیسے پہنچ سکتا ہوں؟,Urdu,Facilities,Arrival,آپ بینک کاونٹر کو آمد ٹرمینل میں گیٹ 4 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
کیا آپ بتا سکتے ہیں معلوماتی بورڈ کہاں ہے؟,Urdu,Facilities,Arrival,آپ معلوماتی بورڈ کو آمد ٹرمینل میں گیٹ 10 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، ریفریشمنٹ کاونٹر کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ ریفریشمنٹ کاونٹر کو آمد ٹرمینل میں گیٹ 1 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
برائے مہربانی رہنمائی کریں، انکوائری بوتھ کہاں واقع ہے؟,Urdu,Facilities,Arrival,آپ انکوائری بوتھ کو آمد ٹرمینل میں گیٹ 5 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
میں سروس سینٹر تک کیسے پہنچ سکتا ہوں؟,Urdu,Facilities,Arrival,آپ سروس سینٹر کو آمد ٹرمینل میں گیٹ 6 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
مجھے ویٹنگ ہال کہاں ملے گا؟,Urdu,Facilities,Arrival,آپ ویٹنگ ہال کو آمد ٹرمینل میں گیٹ 2 کے قریب پا سکتے ہیں۔ نشانات کی پیروی کریں یا عملے سے مدد حاصل کریں۔
