id,category,user_query,intent,airport,response,language
47,customs,بیگج حاصل کرنے کے بعد کسٹمز کا طریقہ کار کیا ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),سامان وصول کرنے کے بعد کسٹمز ایریا میں جائیں اور مناسب چینل کی پیروی کریں۔ اگر کوئی شئے ڈکلئیر کرنی ہے تو رسیدیں تیار رکھیں اور افسر کو دکھائیں۔ مزید سوالات کیلئے کسٹمز انفارمیشن کاؤنٹر سے رجوع کریں۔,Urdu
48,customs,کیا کچھ چیزیں کسٹمز میں ظاہر کرنا ضروری ہیں؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),سامان وصول کرنے کے بعد کسٹمز ایریا میں جائیں اور مناسب چینل کی پیروی کریں۔ اگر کوئی شئے ڈکلئیر کرنی ہے تو رسیدیں تیار رکھیں اور افسر کو دکھائیں۔ مزید سوالات کیلئے کسٹمز انفارمیشن کاؤنٹر سے رجوع کریں۔,Urdu
49,customs,بیگج حاصل کرنے کے بعد کسٹمز کا طریقہ کار کیا ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),سامان وصول کرنے کے بعد کسٹمز ایریا میں جائیں اور مناسب چینل کی پیروی کریں۔ اگر کوئی شئے ڈکلئیر کرنی ہے تو رسیدیں تیار رکھیں اور افسر کو دکھائیں۔ مزید سوالات کیلئے کسٹمز انفارمیشن کاؤنٹر سے رجوع کریں۔,Urdu
50,customs,بیگج حاصل کرنے کے بعد کسٹمز کا طریقہ کار کیا ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),سامان وصول کرنے کے بعد کسٹمز ایریا میں جائیں اور مناسب چینل کی پیروی کریں۔ اگر کوئی شئے ڈکلئیر کرنی ہے تو رسیدیں تیار رکھیں اور افسر کو دکھائیں۔ مزید سوالات کیلئے کسٹمز انفارمیشن کاؤنٹر سے رجوع کریں۔,Urdu
51,customs,کیا کچھ چیزیں کسٹمز میں ظاہر کرنا ضروری ہیں؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),سامان وصول کرنے کے بعد کسٹمز ایریا میں جائیں اور مناسب چینل کی پیروی کریں۔ اگر کوئی شئے ڈکلئیر کرنی ہے تو رسیدیں تیار رکھیں اور افسر کو دکھائیں۔ مزید سوالات کیلئے کسٹمز انفارمیشن کاؤنٹر سے رجوع کریں۔,Urdu
52,customs,بیگج حاصل کرنے کے بعد کسٹمز کا طریقہ کار کیا ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),سامان وصول کرنے کے بعد کسٹمز ایریا میں جائیں اور مناسب چینل کی پیروی کریں۔ اگر کوئی شئے ڈکلئیر کرنی ہے تو رسیدیں تیار رکھیں اور افسر کو دکھائیں۔ مزید سوالات کیلئے کسٹمز انفارمیشن کاؤنٹر سے رجوع کریں۔,Urdu
53,customs,بیگج حاصل کرنے کے بعد کسٹمز کا طریقہ کار کیا ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),سامان وصول کرنے کے بعد کسٹمز ایریا میں جائیں اور مناسب چینل کی پیروی کریں۔ اگر کوئی شئے ڈکلئیر کرنی ہے تو رسیدیں تیار رکھیں اور افسر کو دکھائیں۔ مزید سوالات کیلئے کسٹمز انفارمیشن کاؤنٹر سے رجوع کریں۔,Urdu
54,customs,کیا کچھ چیزیں کسٹمز میں ظاہر کرنا ضروری ہیں؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),سامان وصول کرنے کے بعد کسٹمز ایریا میں جائیں اور مناسب چینل کی پیروی کریں۔ اگر کوئی شئے ڈکلئیر کرنی ہے تو رسیدیں تیار رکھیں اور افسر کو دکھائیں۔ مزید سوالات کیلئے کسٹمز انفارمیشن کاؤنٹر سے رجوع کریں۔,Urdu
55,customs,بیگج حاصل کرنے کے بعد کسٹمز کا طریقہ کار کیا ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),سامان وصول کرنے کے بعد کسٹمز ایریا میں جائیں اور مناسب چینل کی پیروی کریں۔ اگر کوئی شئے ڈکلئیر کرنی ہے تو رسیدیں تیار رکھیں اور افسر کو دکھائیں۔ مزید سوالات کیلئے کسٹمز انفارمیشن کاؤنٹر سے رجوع کریں۔,Urdu
56,customs,کیا کچھ چیزیں کسٹمز میں ظاہر کرنا ضروری ہیں؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),سامان وصول کرنے کے بعد کسٹمز ایریا میں جائیں اور مناسب چینل کی پیروی کریں۔ اگر کوئی شئے ڈکلئیر کرنی ہے تو رسیدیں تیار رکھیں اور افسر کو دکھائیں۔ مزید سوالات کیلئے کسٹمز انفارمیشن کاؤنٹر سے رجوع کریں۔,Urdu
57,customs,بیگج حاصل کرنے کے بعد کسٹمز کا طریقہ کار کیا ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),سامان وصول کرنے کے بعد کسٹمز ایریا میں جائیں اور مناسب چینل کی پیروی کریں۔ اگر کوئی شئے ڈکلئیر کرنی ہے تو رسیدیں تیار رکھیں اور افسر کو دکھائیں۔ مزید سوالات کیلئے کسٹمز انفارمیشن کاؤنٹر سے رجوع کریں۔,Urdu
58,transport,ائیرپورٹ سے داؤں ٹاؤن اسلام آباد کیسے پہنچا جا سکتا ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),اختیاری ٹیکسی اور رائیڈ-ہیلنگ پِک اپ ایریا آمد ہال کے باہر گیٹ 2 اور 3 کے قریب ہے۔ آمد ہال میں داخلہ پر سرکاری ٹیکسی کاؤنٹر موجود ہے جہاں کرایہ معلوم کیا جا سکتا ہے۔ پبلک ٹرانسپورٹ کے لئے شٹل اور بس کے نشانات فالو کریں۔,Urdu
59,transport,آرائیول ایریا میں ٹیکسی اور رائیڈ شیئر کہاں ملتے ہیں؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),اختیاری ٹیکسی اور رائیڈ-ہیلنگ پِک اپ ایریا آمد ہال کے باہر گیٹ 2 اور 3 کے قریب ہے۔ آمد ہال میں داخلہ پر سرکاری ٹیکسی کاؤنٹر موجود ہے جہاں کرایہ معلوم کیا جا سکتا ہے۔ پبلک ٹرانسپورٹ کے لئے شٹل اور بس کے نشانات فالو کریں۔,Urdu
60,transport,ائیرپورٹ سے داؤں ٹاؤن اسلام آباد کیسے پہنچا جا سکتا ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),اختیاری ٹیکسی اور رائیڈ-ہیلنگ پِک اپ ایریا آمد ہال کے باہر گیٹ 2 اور 3 کے قریب ہے۔ آمد ہال میں داخلہ پر سرکاری ٹیکسی کاؤنٹر موجود ہے جہاں کرایہ معلوم کیا جا سکتا ہے۔ پبلک ٹرانسپورٹ کے لئے شٹل اور بس کے نشانات فالو کریں۔,Urdu
61,transport,ائیرپورٹ سے داؤں ٹاؤن اسلام آباد کیسے پہنچا جا سکتا ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),اختیاری ٹیکسی اور رائیڈ-ہیلنگ پِک اپ ایریا آمد ہال کے باہر گیٹ 2 اور 3 کے قریب ہے۔ آمد ہال میں داخلہ پر سرکاری ٹیکسی کاؤنٹر موجود ہے جہاں کرایہ معلوم کیا جا سکتا ہے۔ پبلک ٹرانسپورٹ کے لئے شٹل اور بس کے نشانات فالو کریں۔,Urdu
62,transport,خاندان کے اٹھانے کے لیے مختصر قیام کہاں ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),اختیاری ٹیکسی اور رائیڈ-ہیلنگ پِک اپ ایریا آمد ہال کے باہر گیٹ 2 اور 3 کے قریب ہے۔ آمد ہال میں داخلہ پر سرکاری ٹیکسی کاؤنٹر موجود ہے جہاں کرایہ معلوم کیا جا سکتا ہے۔ پبلک ٹرانسپورٹ کے لئے شٹل اور بس کے نشانات فالو کریں۔,Urdu
63,transport,خاندان کے اٹھانے کے لیے مختصر قیام کہاں ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),اختیاری ٹیکسی اور رائیڈ-ہیلنگ پِک اپ ایریا آمد ہال کے باہر گیٹ 2 اور 3 کے قریب ہے۔ آمد ہال میں داخلہ پر سرکاری ٹیکسی کاؤنٹر موجود ہے جہاں کرایہ معلوم کیا جا سکتا ہے۔ پبلک ٹرانسپورٹ کے لئے شٹل اور بس کے نشانات فالو کریں۔,Urdu
64,transport,ائیرپورٹ سے داؤں ٹاؤن اسلام آباد کیسے پہنچا جا سکتا ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),اختیاری ٹیکسی اور رائیڈ-ہیلنگ پِک اپ ایریا آمد ہال کے باہر گیٹ 2 اور 3 کے قریب ہے۔ آمد ہال میں داخلہ پر سرکاری ٹیکسی کاؤنٹر موجود ہے جہاں کرایہ معلوم کیا جا سکتا ہے۔ پبلک ٹرانسپورٹ کے لئے شٹل اور بس کے نشانات فالو کریں۔,Urdu
65,transport,ائیرپورٹ سے داؤں ٹاؤن اسلام آباد کیسے پہنچا جا سکتا ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),اختیاری ٹیکسی اور رائیڈ-ہیلنگ پِک اپ ایریا آمد ہال کے باہر گیٹ 2 اور 3 کے قریب ہے۔ آمد ہال میں داخلہ پر سرکاری ٹیکسی کاؤنٹر موجود ہے جہاں کرایہ معلوم کیا جا سکتا ہے۔ پبلک ٹرانسپورٹ کے لئے شٹل اور بس کے نشانات فالو کریں۔,Urdu
66,transport,آرائیول ایریا میں ٹیکسی اور رائیڈ شیئر کہاں ملتے ہیں؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),اختیاری ٹیکسی اور رائیڈ-ہیلنگ پِک اپ ایریا آمد ہال کے باہر گیٹ 2 اور 3 کے قریب ہے۔ آمد ہال میں داخلہ پر سرکاری ٹیکسی کاؤنٹر موجود ہے جہاں کرایہ معلوم کیا جا سکتا ہے۔ پبلک ٹرانسپورٹ کے لئے شٹل اور بس کے نشانات فالو کریں۔,Urdu
67,transport,ائیرپورٹ سے داؤں ٹاؤن اسلام آباد کیسے پہنچا جا سکتا ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),اختیاری ٹیکسی اور رائیڈ-ہیلنگ پِک اپ ایریا آمد ہال کے باہر گیٹ 2 اور 3 کے قریب ہے۔ آمد ہال میں داخلہ پر سرکاری ٹیکسی کاؤنٹر موجود ہے جہاں کرایہ معلوم کیا جا سکتا ہے۔ پبلک ٹرانسپورٹ کے لئے شٹل اور بس کے نشانات فالو کریں۔,Urdu
68,transport,آرائیول ایریا میں ٹیکسی اور رائیڈ شیئر کہاں ملتے ہیں؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),اختیاری ٹیکسی اور رائیڈ-ہیلنگ پِک اپ ایریا آمد ہال کے باہر گیٹ 2 اور 3 کے قریب ہے۔ آمد ہال میں داخلہ پر سرکاری ٹیکسی کاؤنٹر موجود ہے جہاں کرایہ معلوم کیا جا سکتا ہے۔ پبلک ٹرانسپورٹ کے لئے شٹل اور بس کے نشانات فالو کریں۔,Urdu
69,transport,خاندان کے اٹھانے کے لیے مختصر قیام کہاں ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),اختیاری ٹیکسی اور رائیڈ-ہیلنگ پِک اپ ایریا آمد ہال کے باہر گیٹ 2 اور 3 کے قریب ہے۔ آمد ہال میں داخلہ پر سرکاری ٹیکسی کاؤنٹر موجود ہے جہاں کرایہ معلوم کیا جا سکتا ہے۔ پبلک ٹرانسپورٹ کے لئے شٹل اور بس کے نشانات فالو کریں۔,Urdu
70,transport,خاندان کے اٹھانے کے لیے مختصر قیام کہاں ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),اختیاری ٹیکسی اور رائیڈ-ہیلنگ پِک اپ ایریا آمد ہال کے باہر گیٹ 2 اور 3 کے قریب ہے۔ آمد ہال میں داخلہ پر سرکاری ٹیکسی کاؤنٹر موجود ہے جہاں کرایہ معلوم کیا جا سکتا ہے۔ پبلک ٹرانسپورٹ کے لئے شٹل اور بس کے نشانات فالو کریں۔,Urdu
71,transport,ائیرپورٹ سے داؤں ٹاؤن اسلام آباد کیسے پہنچا جا سکتا ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),اختیاری ٹیکسی اور رائیڈ-ہیلنگ پِک اپ ایریا آمد ہال کے باہر گیٹ 2 اور 3 کے قریب ہے۔ آمد ہال میں داخلہ پر سرکاری ٹیکسی کاؤنٹر موجود ہے جہاں کرایہ معلوم کیا جا سکتا ہے۔ پبلک ٹرانسپورٹ کے لئے شٹل اور بس کے نشانات فالو کریں۔,Urdu
72,transport,آرائیول ایریا میں ٹیکسی اور رائیڈ شیئر کہاں ملتے ہیں؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),اختیاری ٹیکسی اور رائیڈ-ہیلنگ پِک اپ ایریا آمد ہال کے باہر گیٹ 2 اور 3 کے قریب ہے۔ آمد ہال میں داخلہ پر سرکاری ٹیکسی کاؤنٹر موجود ہے جہاں کرایہ معلوم کیا جا سکتا ہے۔ پبلک ٹرانسپورٹ کے لئے شٹل اور بس کے نشانات فالو کریں۔,Urdu
73,transport,ائیرپورٹ سے داؤں ٹاؤن اسلام آباد کیسے پہنچا جا سکتا ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),اختیاری ٹیکسی اور رائیڈ-ہیلنگ پِک اپ ایریا آمد ہال کے باہر گیٹ 2 اور 3 کے قریب ہے۔ آمد ہال میں داخلہ پر سرکاری ٹیکسی کاؤنٹر موجود ہے جہاں کرایہ معلوم کیا جا سکتا ہے۔ پبلک ٹرانسپورٹ کے لئے شٹل اور بس کے نشانات فالو کریں۔,Urdu
74,transport,خاندان کے اٹھانے کے لیے مختصر قیام کہاں ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),اختیاری ٹیکسی اور رائیڈ-ہیلنگ پِک اپ ایریا آمد ہال کے باہر گیٹ 2 اور 3 کے قریب ہے۔ آمد ہال میں داخلہ پر سرکاری ٹیکسی کاؤنٹر موجود ہے جہاں کرایہ معلوم کیا جا سکتا ہے۔ پبلک ٹرانسپورٹ کے لئے شٹل اور بس کے نشانات فالو کریں۔,Urdu
75,transport,ائیرپورٹ سے داؤں ٹاؤن اسلام آباد کیسے پہنچا جا سکتا ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),اختیاری ٹیکسی اور رائیڈ-ہیلنگ پِک اپ ایریا آمد ہال کے باہر گیٹ 2 اور 3 کے قریب ہے۔ آمد ہال میں داخلہ پر سرکاری ٹیکسی کاؤنٹر موجود ہے جہاں کرایہ معلوم کیا جا سکتا ہے۔ پبلک ٹرانسپورٹ کے لئے شٹل اور بس کے نشانات فالو کریں۔,Urdu
76,transport,ائیرپورٹ سے داؤں ٹاؤن اسلام آباد کیسے پہنچا جا سکتا ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),اختیاری ٹیکسی اور رائیڈ-ہیلنگ پِک اپ ایریا آمد ہال کے باہر گیٹ 2 اور 3 کے قریب ہے۔ آمد ہال میں داخلہ پر سرکاری ٹیکسی کاؤنٹر موجود ہے جہاں کرایہ معلوم کیا جا سکتا ہے۔ پبلک ٹرانسپورٹ کے لئے شٹل اور بس کے نشانات فالو کریں۔,Urdu
77,assistance,وہیل چیئر مدد کیلئے کیسے درخواست دینی ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),وہیل چیئر اور معاون خدمات آمد ہال کے اندر اسسٹنس ڈیسک سے دستیاب ہیں۔ اگر آپ نے قبل ازیں مدد کی درخواست کی ہے تو عملہ آپ کو گیٹ پر وصول کرے گا۔ فوری مدد کے لیے ہیلپ ڈیسک سے رابطہ کریں۔,Urdu
78,assistance,کیا بزرگ مسافروں کی مدد دستیاب ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),وہیل چیئر اور معاون خدمات آمد ہال کے اندر اسسٹنس ڈیسک سے دستیاب ہیں۔ اگر آپ نے قبل ازیں مدد کی درخواست کی ہے تو عملہ آپ کو گیٹ پر وصول کرے گا۔ فوری مدد کے لیے ہیلپ ڈیسک سے رابطہ کریں۔,Urdu
79,assistance,کیا بزرگ مسافروں کی مدد دستیاب ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),وہیل چیئر اور معاون خدمات آمد ہال کے اندر اسسٹنس ڈیسک سے دستیاب ہیں۔ اگر آپ نے قبل ازیں مدد کی درخواست کی ہے تو عملہ آپ کو گیٹ پر وصول کرے گا۔ فوری مدد کے لیے ہیلپ ڈیسک سے رابطہ کریں۔,Urdu
80,assistance,وہیل چیئر مدد کیلئے کیسے درخواست دینی ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),وہیل چیئر اور معاون خدمات آمد ہال کے اندر اسسٹنس ڈیسک سے دستیاب ہیں۔ اگر آپ نے قبل ازیں مدد کی درخواست کی ہے تو عملہ آپ کو گیٹ پر وصول کرے گا۔ فوری مدد کے لیے ہیلپ ڈیسک سے رابطہ کریں۔,Urdu
81,assistance,کیا بزرگ مسافروں کی مدد دستیاب ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),وہیل چیئر اور معاون خدمات آمد ہال کے اندر اسسٹنس ڈیسک سے دستیاب ہیں۔ اگر آپ نے قبل ازیں مدد کی درخواست کی ہے تو عملہ آپ کو گیٹ پر وصول کرے گا۔ فوری مدد کے لیے ہیلپ ڈیسک سے رابطہ کریں۔,Urdu
82,assistance,کیا بزرگ مسافروں کی مدد دستیاب ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),وہیل چیئر اور معاون خدمات آمد ہال کے اندر اسسٹنس ڈیسک سے دستیاب ہیں۔ اگر آپ نے قبل ازیں مدد کی درخواست کی ہے تو عملہ آپ کو گیٹ پر وصول کرے گا۔ فوری مدد کے لیے ہیلپ ڈیسک سے رابطہ کریں۔,Urdu
83,assistance,وہیل چیئر مدد کیلئے کیسے درخواست دینی ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),وہیل چیئر اور معاون خدمات آمد ہال کے اندر اسسٹنس ڈیسک سے دستیاب ہیں۔ اگر آپ نے قبل ازیں مدد کی درخواست کی ہے تو عملہ آپ کو گیٹ پر وصول کرے گا۔ فوری مدد کے لیے ہیلپ ڈیسک سے رابطہ کریں۔,Urdu
84,assistance,کیا بزرگ مسافروں کی مدد دستیاب ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),وہیل چیئر اور معاون خدمات آمد ہال کے اندر اسسٹنس ڈیسک سے دستیاب ہیں۔ اگر آپ نے قبل ازیں مدد کی درخواست کی ہے تو عملہ آپ کو گیٹ پر وصول کرے گا۔ فوری مدد کے لیے ہیلپ ڈیسک سے رابطہ کریں۔,Urdu
85,assistance,کیا بزرگ مسافروں کی مدد دستیاب ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),وہیل چیئر اور معاون خدمات آمد ہال کے اندر اسسٹنس ڈیسک سے دستیاب ہیں۔ اگر آپ نے قبل ازیں مدد کی درخواست کی ہے تو عملہ آپ کو گیٹ پر وصول کرے گا۔ فوری مدد کے لیے ہیلپ ڈیسک سے رابطہ کریں۔,Urdu
86,assistance,وہیل چیئر مدد کیلئے کیسے درخواست دینی ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),وہیل چیئر اور معاون خدمات آمد ہال کے اندر اسسٹنس ڈیسک سے دستیاب ہیں۔ اگر آپ نے قبل ازیں مدد کی درخواست کی ہے تو عملہ آپ کو گیٹ پر وصول کرے گا۔ فوری مدد کے لیے ہیلپ ڈیسک سے رابطہ کریں۔,Urdu
87,assistance,کیا بزرگ مسافروں کی مدد دستیاب ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),وہیل چیئر اور معاون خدمات آمد ہال کے اندر اسسٹنس ڈیسک سے دستیاب ہیں۔ اگر آپ نے قبل ازیں مدد کی درخواست کی ہے تو عملہ آپ کو گیٹ پر وصول کرے گا۔ فوری مدد کے لیے ہیلپ ڈیسک سے رابطہ کریں۔,Urdu
88,assistance,کیا بزرگ مسافروں کی مدد دستیاب ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),وہیل چیئر اور معاون خدمات آمد ہال کے اندر اسسٹنس ڈیسک سے دستیاب ہیں۔ اگر آپ نے قبل ازیں مدد کی درخواست کی ہے تو عملہ آپ کو گیٹ پر وصول کرے گا۔ فوری مدد کے لیے ہیلپ ڈیسک سے رابطہ کریں۔,Urdu
89,assistance,وہیل چیئر مدد کیلئے کیسے درخواست دینی ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),وہیل چیئر اور معاون خدمات آمد ہال کے اندر اسسٹنس ڈیسک سے دستیاب ہیں۔ اگر آپ نے قبل ازیں مدد کی درخواست کی ہے تو عملہ آپ کو گیٹ پر وصول کرے گا۔ فوری مدد کے لیے ہیلپ ڈیسک سے رابطہ کریں۔,Urdu
90,assistance,کیا بزرگ مسافروں کی مدد دستیاب ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),وہیل چیئر اور معاون خدمات آمد ہال کے اندر اسسٹنس ڈیسک سے دستیاب ہیں۔ اگر آپ نے قبل ازیں مدد کی درخواست کی ہے تو عملہ آپ کو گیٹ پر وصول کرے گا۔ فوری مدد کے لیے ہیلپ ڈیسک سے رابطہ کریں۔,Urdu
91,assistance,کیا بزرگ مسافروں کی مدد دستیاب ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),وہیل چیئر اور معاون خدمات آمد ہال کے اندر اسسٹنس ڈیسک سے دستیاب ہیں۔ اگر آپ نے قبل ازیں مدد کی درخواست کی ہے تو عملہ آپ کو گیٹ پر وصول کرے گا۔ فوری مدد کے لیے ہیلپ ڈیسک سے رابطہ کریں۔,Urdu
92,assistance,کیا بزرگ مسافروں کی مدد دستیاب ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),وہیل چیئر اور معاون خدمات آمد ہال کے اندر اسسٹنس ڈیسک سے دستیاب ہیں۔ اگر آپ نے قبل ازیں مدد کی درخواست کی ہے تو عملہ آپ کو گیٹ پر وصول کرے گا۔ فوری مدد کے لیے ہیلپ ڈیسک سے رابطہ کریں۔,Urdu
93,assistance,وہیل چیئر مدد کیلئے کیسے درخواست دینی ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),وہیل چیئر اور معاون خدمات آمد ہال کے اندر اسسٹنس ڈیسک سے دستیاب ہیں۔ اگر آپ نے قبل ازیں مدد کی درخواست کی ہے تو عملہ آپ کو گیٹ پر وصول کرے گا۔ فوری مدد کے لیے ہیلپ ڈیسک سے رابطہ کریں۔,Urdu
94,assistance,کیا بزرگ مسافروں کی مدد دستیاب ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),وہیل چیئر اور معاون خدمات آمد ہال کے اندر اسسٹنس ڈیسک سے دستیاب ہیں۔ اگر آپ نے قبل ازیں مدد کی درخواست کی ہے تو عملہ آپ کو گیٹ پر وصول کرے گا۔ فوری مدد کے لیے ہیلپ ڈیسک سے رابطہ کریں۔,Urdu
95,assistance,کیا بزرگ مسافروں کی مدد دستیاب ہے؟,arrival_guidance,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),وہیل چیئر اور معاون خدمات آمد ہال کے اندر اسسٹنس ڈیسک سے دستیاب ہیں۔ اگر آپ نے قبل ازیں مدد کی درخواست کی ہے تو عملہ آپ کو گیٹ پر وصول کرے گا۔ فوری مدد کے لیے ہیلپ ڈیسک سے رابطہ کریں۔,Urdu
